County,Precinct,Bennet_First_Expression,Bennet_Final_Expression,Bennet_SDE,Biden_First_Expression,Biden_Final_Expression,Biden_SDE,Bloomberg_First_Expression,Bloomberg_Final_Expression,Bloomberg_SDE,Buttigieg_First_Expression,Buttigieg_Final_Expression,Buttigieg_SDE,Delaney_First_Expression,Delaney_Final_Expression,Delaney_SDE,Gabbard_First_Expression,Gabbard_Final_Expression,Gabbard_SDE,Klobuchar_First_Expression,Klobuchar_Final_Expression,Klobuchar_SDE,Patrick_First_Expression,Patrick_Final_Expression,Patrick_SDE,Sanders_First_Expression,Sanders_Final_Expression,Sanders_SDE,Steyer_First_Expression,Steyer_Final_Expression,Steyer_SDE,Warren_First_Expression,Warren_Final_Expression,Warren_SDE,Yang_First_Expression,Yang_Final_Expression,Yang_SDE,Other_First_Expression,Other_Final_Expression,Other_SDE,Uncommitted_First_Expression,Uncommitted_Final_Expression,Uncommitted_SDE
Franklin,MARION,0,0,0,3,3,0.0556,0,0,0,6,6,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin,RICHLAND_ROSS_WEST_FORK,0,0,0,5,0,0,0,0,0,9,9,0.2222,0,0,0,0,0,0,12,18,0.3889,0,0,0,7,11,0.2778,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0
Franklin,HAMPTON_3,0,0,0,1,0,0,0,0,0,10,10,0.2222,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.3333,0,0,0,5,6,0.1111,0,0,0,0,0,0,0,0,0
Franklin,HAMPTON_4,0,0,0,10,12,0.2222,0,0,0,8,8,0.1111,0,0,0,0,0,0,2,0,0,0,0,0,12,12,0.1667,0,0,0,6,6,0.1111,0,0,0,0,0,0,0,0,0
Franklin,OAKLAND_MORGAN,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,8,0.1667,0,0,0,5,7,0.1111,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Franklin,Total,0,0,0,27,23,0.4445,0,0,0,41,41,0.8333,0,0,0,0,0,0,22,26,0.5556,0,0,0,51,59,1.0556,2,0,0,23,19,0.3889,7,3,0.0556,0,0,0,0,0,0
Fremont,Farragut,0,0,0,6,7,0.1500,0,0,0,14,16,0.2250,0,0,0,0,0,0,10,11,0.1500,0,0,0,3,6,0.0750,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0
Fremont,Riverton,0,0,0,0,0,0,0,0,0,1,1,0.0750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0750,0,0,0,0,0,0,0,0,0
Fremont,Sidney,1,0,0,18,22,0.2250,0,0,0,15,16,0.1500,0,0,0,0,0,0,15,17,0.2250,0,0,0,19,24,0.3000,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0
Fremont,Green_Riverside_Scott,0,0,0,9,9,0.1500,0,0,0,9,11,0.2250,0,0,0,0,0,0,10,11,0.2250,0,0,0,9,9,0.2250,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Fremont,Total,1,0,0,33,38,0.5250,0,0,0,39,44,0.6750,0,0,0,0,0,0,35,39,0.6000,0,0,0,31,39,0.6000,0,0,0,19,1,0.0750,1,0,0,0,0,0,2,0,0
Greene,Jefferson_1_Precinct,0,0,0,10,10,0.1200,0,0,0,21,21,0.3600,0,0,0,0,0,0,12,12,0.2400,0,0,0,12,12,0.2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greene,Jefferson_2_Precinct,0,0,0,5,0,0,0,0,0,12,17,0.3600,0,0,0,0,0,0,7,12,0.2400,0,0,0,16,18,0.3600,2,0,0,1,0,0,3,0,0,0,0,0,1,0,0
Greene,Jefferson_3_Precinct,0,0,0,13,14,0.2400,0,0,0,29,31,0.4800,0,0,0,0,0,0,16,20,0.3600,0,0,0,14,18,0.3600,1,0,0,9,0,0,2,0,0,0,0,0,0,0,0
Greene,Central_Precinct,1,0,0,8,9,0.1200,0,0,0,10,10,0.1200,0,0,0,0,0,0,10,11,0.1200,0,0,0,10,10,0.1200,0,0,0,14,16,0.1200,5,2,0,0,0,0,0,0,0
Greene,East_Precinct,0,0,0,7,9,0.1200,0,0,0,13,16,0.3600,0,0,0,0,0,0,1,0,0,0,0,0,17,17,0.3600,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
Greene,North_Precinct,0,0,0,11,11,0.1200,1,0,0,9,11,0.2400,0,0,0,0,0,0,11,11,0.1200,0,0,0,8,13,0.2400,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0
Greene,West_Precinct,1,0,0,0,0,0,0,0,0,5,6,0.1200,0,0,0,0,0,0,5,10,0.1200,0,0,0,5,6,0.1200,5,5,0.1200,3,0,0,3,0,0,0,0,0,2,0,0
Greene,Total,2,0,0,54,53,0.7200,1,0,0,99,112,2.0400,0,0,0,0,0,0,62,76,1.2000,0,0,0,82,94,1.8000,10,5,0.1200,34,16,0.1200,15,2,0,0,0,0,3,0,0
Grundy,PRECINCT_1,0,0,0,7,12,0.2000,0,0,0,11,14,0.3000,0,0,0,0,0,0,7,8,0.2000,0,0,0,6,8,0.2000,2,0,0,5,0,0,0,0,0,0,0,0,4,0,0
Grundy,PRECINCT_2,0,0,0,0,0,0,0,0,0,7,8,0.1000,0,0,0,0,0,0,1,0,0,0,0,0,11,14,0.1000,0,0,0,5,5,0.1000,3,0,0,0,0,0,0,0,0
Grundy,PRECINCT_3,0,0,0,4,4,0.1000,0,0,0,5,7,0.2000,0,0,0,0,0,0,3,4,0.1000,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
Grundy,PRECINCT_4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.1000,3,0,0,5,6,0.1000,4,6,0.1000,0,0,0,0,0,0
Grundy,PRECINCT_6,0,0,0,16,22,0.4000,0,0,0,16,21,0.4000,0,0,0,0,0,0,16,18,0.3000,1,0,0,12,15,0.2000,6,0,0,6,0,0,1,0,0,0,0,0,1,0,0
Grundy,Total,0,0,0,27,38,0.7000,0,0,0,43,50,1.0000,0,0,0,0,0,0,27,30,0.6000,1,0,0,37,44,0.6000,11,0,0,22,11,0.2000,9,6,0.1000,0,0,0,6,0,0
Guthrie,Black,0,0,0,2,0,0,0,0,0,8,9,0.1714,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0857,0,0,0,9,9,0.1714,0,0,0,0,0,0,0,1,0
Guthrie,Blue,0,0,0,11,0,0,0,0,0,23,30,0.4286,0,0,0,0,0,0,34,44,0.6000,0,0,0,4,0,0,6,0,0,16,20,0.3429,5,0,0,0,0,0,2,0,0
Guthrie,Brown,0,0,0,6,6,0.0857,0,0,0,7,7,0.1714,0,0,0,0,0,0,7,8,0.1714,0,0,0,1,0,0,0,0,0,5,5,0.0857,0,0,0,0,0,0,0,0,0
Guthrie,Purple,0,0,0,17,17,0.2571,0,0,0,10,0,0,0,0,0,0,0,0,25,25,0.4286,0,0,0,12,0,0,0,0,0,18,18,0.2571,7,29,0.4286,0,0,0,0,0,0
Guthrie,Red,1,0,0,2,0,0,0,0,0,6,8,0.0857,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0857,0,0,0,4,5,0.0857,0,0,0,0,0,0,0,0,0
Guthrie,Total,1,0,0,38,23,0.3428,0,0,0,54,54,0.8571,0,0,0,0,0,0,66,77,1.2000,0,0,0,29,12,0.1714,6,0,0,52,57,0.9428,12,29,0.4286,0,0,0,2,1,0
Hamilton,PCT_1_CASS_FREEDOM_FREMONT_INDEPENDENCE,0,0,0,10,10,0.2000,1,0,0,7,8,0.1000,0,0,0,0,0,0,8,10,0.2000,0,0,0,0,0,0,0,0,0,10,10,0.2000,0,0,0,0,0,0,2,0,0
Hamilton,PCT_2_BLAIRSBURG_LIBERTY_WILLIAMS,0,0,0,6,8,0.2000,0,0,0,5,6,0.1000,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,12,13,0.2000,0,0,0,0,0,0,1,0,0
Hamilton,PCT_3_CLEAR_LAKE_HAMILTON_MARION_WEBSTER,0,0,0,13,14,0.2000,0,0,0,20,27,0.4000,0,0,0,0,0,0,8,0,0,0,0,0,13,14,0.2000,2,0,0,14,16,0.3000,0,0,0,0,0,0,1,0,0
Hamilton,PCT_4_LYON_ELLSWORTH,0,0,0,13,13,0.2000,0,0,0,14,14,0.2000,0,0,0,0,0,0,14,14,0.2000,0,0,0,26,26,0.4000,0,0,0,14,14,0.2000,0,0,0,0,0,0,0,0,0
Hamilton,PCT_5_LINCOLN_ROSE_GROVE_SCOTT,0,0,0,1,1,0,0,0,0,8,11,0.3000,0,0,0,0,0,0,2,0,0,0,0,0,5,5,0.1000,0,0,0,8,8,0.2000,1,0,0,0,0,0,0,0,0
Hamilton,Webster_City_1,0,0,0,20,21,0.3000,0,0,0,39,40,0.6000,0,0,0,0,0,0,20,20,0.3000,0,0,0,18,18,0.2000,1,0,0,20,21,0.3000,0,0,0,0,0,0,2,0,0
Hamilton,Webster_City_2,0,0,0,20,21,0.4000,0,0,0,38,39,0.7000,0,0,0,0,0,0,17,19,0.3000,0,0,0,18,19,0.3000,4,0,0,16,19,0.3000,3,0,0,1,0,0,0,0,0
Hamilton,Webster_City_3,0,0,0,16,19,0.4000,0,0,0,16,17,0.3000,0,0,0,0,0,0,6,11,0.2000,0,0,0,8,13,0.3000,5,0,0,9,0,0,0,0,0,0,0,0,2,2,0
Hamilton,Total,0,0,0,99,107,1.9000,1,0,0,147,162,2.7000,0,0,0,0,0,0,77,74,1.2000,0,0,0,91,95,1.5000,12,0,0,103,101,1.7000,4,0,0,1,0,0,8,2,0
Hancock,Precinct_01,0,0,0,10,11,0.1000,0,0,0,11,12,0.2000,0,0,0,0,0,0,17,19,0.2000,0,0,0,8,10,0.1000,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0
Hancock,Precinct_02,0,0,0,0,0,0,0,0,0,4,4,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0.1000,0,0,0,0,0,0,0,0,0
Hancock,Precinct_03,0,0,0,2,3,0.1000,0,0,0,4,4,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hancock,Precinct_04,0,0,0,8,8,0.2000,0,0,0,17,20,0.5000,0,0,0,0,0,0,12,14,0.3000,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Hancock,Precinct_06,0,0,0,14,15,0.3000,0,0,0,24,26,0.5000,0,0,0,0,0,0,20,25,0.5000,0,0,0,20,20,0.4000,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Hancock,Precinct_07,0,0,0,2,0,0,0,0,0,4,7,0.1000,0,0,0,0,0,0,4,4,0.1000,0,0,0,8,8,0.1000,2,0,0,4,5,0.1000,1,0,0,0,0,0,0,1,0
Hancock,Precinct_08,0,0,0,0,0,0,0,0,0,8,8,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.1000,2,0,0,0,0,0,0,0,0
Hancock,Precinct_09,0,0,0,2,4,0.1000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0.1000,0,0,0,4,4,0.1000,0,0,0,4,5,0.1000,2,0,0,0,0,0,0,0,0
Hancock,Total,0,0,0,38,41,0.8000,0,0,0,73,81,1.6000,0,0,0,0,0,0,61,70,1.2000,0,0,0,46,42,0.7000,2,0,0,28,18,0.4000,10,0,0,0,0,0,0,1,0
Hardin,Eldora_City,0,0,0,14,14,0.2160,0,0,0,19,19,0.2880,0,0,0,0,0,0,14,14,0.2160,0,0,0,13,13,0.2160,0,0,0,17,17,0.2880,0,0,0,0,0,0,0,0,0
Hardin,Alden_Buckeye,0,0,0,15,15,0.2880,0,0,0,6,6,0.0720,0,0,0,0,0,0,6,6,0.1440,0,0,0,10,10,0.2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardin,Concord_Sherman_Grant_Tip,0,0,0,14,18,0.2880,0,0,0,16,16,0.2160,0,0,0,0,0,0,12,14,0.2160,0,0,0,11,12,0.2160,8,0,0,11,14,0.2160,4,0,0,0,0,0,0,2,0
Hardin,Eldora_Pleasant_Prov_Unio,0,0,0,4,0,0,0,0,0,15,21,0.5040,0,0,0,0,0,0,8,12,0.3600,0,0,0,4,4,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0
Hardin,Etna_Clay,0,0,0,15,15,0.2880,0,0,0,14,14,0.2880,0,0,0,0,0,0,10,10,0.2160,0,0,0,11,11,0.2160,0,0,0,9,9,0.2160,0,0,0,0,0,0,0,0,0
Hardin,Hardin_Ellis_Jackson,0,0,0,10,10,0.1440,0,0,0,14,14,0.2160,0,0,0,0,0,0,19,19,0.2880,0,0,0,7,0,0,0,0,0,11,19,0.2160,1,0,0,0,0,0,0,0,0
Hardin,Total,0,0,0,72,72,1.2240,0,0,0,84,90,1.5840,0,0,0,0,0,0,69,75,1.4400,0,0,0,56,50,0.8640,11,0,0,49,59,0.9360,7,0,0,0,0,0,0,2,0
Harrison,Precinct_#06_Boyer_Lincoln,0,0,0,3,0,0,0,0,0,5,5,0.0933,0,0,0,0,0,0,5,6,0.0933,0,0,0,2,8,0.0933,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
Harrison,Precinct_#02_Pisgah,0,0,0,4,4,0.0933,0,0,0,5,5,0.0933,0,0,0,0,0,0,4,4,0.0933,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Harrison,Precinct_#10_Logan,0,0,0,9,12,0.2800,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,12,0.2800,1,0,0,7,10,0.1867,2,0,0,0,0,0,0,0,0
Harrison,Precinct_#01_Little_Sioux,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0.0933,0,0,0,2,3,0.0933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison,Precinct_#11_St._John,0,0,0,8,10,0.1867,0,0,0,12,17,0.1867,0,0,0,0,0,0,9,9,0.0933,0,0,0,6,0,0,0,0,0,9,13,0.1867,7,0,0,0,0,0,0,0,0
Harrison,Precinct_#08_Modale,0,0,0,0,0,0,0,0,0,6,6,0.2800,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison,Precinct_#13_Persia,0,0,0,8,8,0.0933,0,0,0,5,5,0.0933,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0933,0,0,0,5,5,0.0933,0,0,0,0,0,0,0,0,0
Harrison,Total,0,0,0,32,34,0.6533,0,0,0,39,38,0.7466,0,0,0,0,0,0,23,22,0.3732,0,0,0,31,35,0.7466,1,0,0,25,30,0.4667,9,0,0,0,0,0,2,0,0
Henry,Central_Precinct,0,0,0,32,35,0.4667,0,0,0,2,0,0,0,0,0,0,0,0,24,29,0.4000,0,0,0,18,19,0.2667,0,0,0,17,18,0.2000,12,0,0,0,0,0,1,0,0
Henry,Mt._Pleasant_Ward_1,1,0,0,6,0,0,0,0,0,18,21,0.3333,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,25,28,0.4667,12,17,0.2667,0,0,0,0,0,0
Henry,Mt._Pleasant_Ward_2,0,0,0,17,17,0.2667,0,0,0,14,14,0.2667,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.2667,0,0,0,13,13,0.2000,12,12,0.2000,0,0,0,0,0,0
Henry,Mt._Pleasant_Ward_3,0,0,0,12,14,0.2000,0,0,0,20,20,0.2667,0,0,0,0,0,0,10,13,0.2000,0,0,0,20,20,0.2667,1,0,0,14,14,0.2000,2,0,0,0,0,0,2,0,0
Henry,Northeast_Precinct,0,0,0,3,3,0,1,0,0,19,24,0.4667,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.2000,0,0,0,5,0,0,8,9,0.2000,0,0,0,0,0,0
Henry,Northwest_Precinct,0,0,0,11,16,0.2000,0,0,0,24,26,0.3333,0,0,0,0,0,0,5,0,0,0,0,0,13,13,0.2000,0,0,0,2,0,0,13,13,0.1333,0,0,0,0,0,0
Henry,Southwest_Precinct,0,0,0,11,11,0.1333,0,0,0,11,11,0.1333,0,0,0,0,0,0,3,9,0.1333,0,0,0,9,9,0.1333,5,0,0,10,13,0.1333,3,0,0,0,0,0,0,0,0
Henry,Total,1,0,0,92,96,1.2667,1,0,0,108,116,1.8000,0,0,0,0,0,0,46,51,0.7333,0,0,0,97,90,1.3334,6,0,0,86,86,1.2000,62,51,0.8000,0,0,0,3,0,0
Howard,Jamestown_Oakdale,0,0,0,1,0,0,0,0,0,5,7,0.1429,0,0,0,0,0,0,4,0,0,0,0,0,5,5,0.1429,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Howard,Saratoga_Howard_Ctr_Chest,0,0,0,4,4,0.1429,0,0,0,4,4,0.1429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.1429,0,0,0,0,0,0
Howard,Afton_Howard_Paris,0,0,0,6,6,0.2857,0,0,0,7,7,0.2857,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.1429,4,4,0.1429,0,0,0,2,0,0,0,0,0,0,0,0
Howard,Vernon_Springs,0,0,0,5,6,0.1429,0,0,0,12,12,0.2857,0,0,0,0,0,0,5,5,0.1429,0,0,0,2,0,0,0,0,0,6,6,0.1429,2,0,0,0,0,0,0,0,0
Howard,Total,0,0,0,16,16,0.5715,0,0,0,28,30,0.8572,0,0,0,0,0,0,10,5,0.1429,0,0,0,12,10,0.2858,4,4,0.1429,7,6,0.1429,9,5,0.1429,0,0,0,0,0,0
Humboldt,Delana_Wacousta_North_Rutland,0,0,0,5,5,0.0889,0,0,0,3,0,0,0,0,0,0,0,0,9,10,0.0889,0,0,0,6,6,0.0889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humboldt,North_Lake_East_Vernon,0,0,0,1,1,0.0889,0,0,0,1,1,0.0889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humboldt,Dakota_City_Grove,0,0,0,8,10,0.1778,0,0,0,8,9,0.1778,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0.0889,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Humboldt,Humboldt_1_Corinth_South_Weaver,0,0,0,18,19,0.2667,0,0,0,21,23,0.3556,0,0,0,0,0,0,13,15,0.2667,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0
Humboldt,Total,0,0,0,32,35,0.6223,0,0,0,33,33,0.6223,0,0,0,0,0,0,23,25,0.3556,0,0,0,11,10,0.1778,1,0,0,4,0,0,0,0,0,0,0,0,4,0,0
Ida,City_of_Arthur,0,0,0,2,0,0,0,0,0,4,7,0.1500,0,0,0,0,0,0,4,7,0.1500,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Ida,Ida_Grove_Ward_1,0,0,0,2,4,0.1500,0,0,0,8,8,0.1500,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Ida,Ida_Grove_Ward_2,0,0,0,4,5,0.1500,0,0,0,5,7,0.1500,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ida,Ida_Grove_Ward_3,0,0,0,7,7,0.1500,0,0,0,3,5,0.1500,0,0,0,0,0,0,3,3,0.1500,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ida,Total,0,0,0,15,16,0.4500,0,0,0,20,27,0.6000,0,0,0,0,0,0,11,10,0.3000,0,0,0,5,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0
Iowa,Dayton_English_I,0,0,0,7,7,0.1000,0,0,0,4,0,0,0,0,0,1,1,0,7,11,0.1000,0,0,0,1,1,0,0,0,0,4,4,0.1000,0,0,0,0,0,0,0,0,0
Iowa,English_II,0,0,0,15,15,0.2000,0,0,0,14,19,0.2000,0,0,0,0,0,0,9,9,0.1000,0,0,0,7,2,0,0,0,0,10,11,0.1000,1,0,0,0,0,0,0,0,0
Iowa,Fillmore_Greene,0,0,0,3,2,0,0,0,0,12,12,0.2000,0,0,0,0,0,0,8,10,0.1000,0,0,0,18,20,0.3000,2,0,0,12,13,0.2000,1,0,0,0,0,0,0,0,0
Iowa,Honey_Creek_Marengo_Rural,0,0,0,4,6,0.1000,0,0,0,5,5,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,5,0.1000,0,0,0,0,0,0,0,0,0
Iowa,Hartford_II_Lincoln,0,0,0,8,8,0.1000,0,0,0,13,18,0.3000,0,0,0,0,0,0,4,0,0,0,0,0,5,6,0.1000,0,0,0,6,6,0.1000,3,0,0,0,0,0,0,0,0
Iowa,Hartford_I_Sumner,0,0,0,5,7,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,4,0.1000,1,0,0,3,4,0.1000,1,0,0,0,0,0,0,0,0
Iowa,Hilton_Washington,0,0,0,12,13,0.2000,1,0,0,11,18,0.2000,0,0,0,0,0,0,6,0,0,0,0,0,15,17,0.2000,1,0,0,12,16,0.2000,6,0,0,0,0,0,1,0,0
Iowa,Lenox_Iowa,0,0,0,25,28,0.4000,0,0,0,33,40,0.5000,0,0,0,0,0,0,14,0,0,0,0,0,46,49,0.6000,9,0,0,35,42,0.5000,0,0,0,0,0,0,0,0,0
Iowa,Marengo_City,0,0,0,15,15,0.3000,0,0,0,14,14,0.3000,0,0,0,0,0,0,7,0,0,0,0,0,30,30,0.5000,2,0,0,16,16,0.3000,2,0,0,0,0,0,0,0,0
Iowa,Pilot_Troy_York,0,0,0,1,0,0,0,0,0,9,9,0.2000,0,0,0,0,0,0,7,8,0.1000,0,0,0,7,8,0.1000,1,0,0,9,10,0.2000,1,0,0,0,0,0,0,0,0
Iowa,Williamsburg,0,0,0,27,30,0.5000,0,0,0,30,36,0.6000,0,0,0,0,0,0,12,0,0,0,0,0,34,36,0.5000,2,0,0,35,43,0.7000,6,0,0,0,0,0,0,1,0
Iowa,Total,0,0,0,122,131,2.0000,1,0,0,145,171,2.6000,0,0,0,1,1,0,76,38,0.4000,0,0,0,168,173,2.4000,20,0,0,145,170,2.6000,21,0,0,0,0,0,1,1,0
Jackson,Jackson_01,0,0,0,28,28,0.5143,0,0,0,37,43,0.8571,0,0,0,0,0,0,28,30,0.5143,0,0,0,12,0,0,0,0,0,19,23,0.3429,0,0,0,0,0,0,0,0,0
Jackson,Jackson_02,0,0,0,11,11,0.1714,1,0,0,11,16,0.1714,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,7,10,0.1714,0,0,0,0,0,0,4,5,0
Jackson,Jackson_05,0,0,0,9,9,0.1714,0,0,0,6,7,0.1714,0,0,0,0,0,0,4,4,0.1714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jackson,Jackson_06,0,0,0,12,12,0.1714,0,0,0,16,16,0.1714,0,0,0,0,0,0,8,8,0.1714,0,0,0,5,11,0.1714,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Jackson,Jackson_07,0,0,0,13,13,0.1714,0,0,0,23,26,0.3429,0,0,0,0,0,0,17,18,0.3429,0,0,0,11,0,0,1,1,0,12,18,0.1714,0,0,0,0,0,0,0,1,0
Jackson,Jackson_08,0,0,0,7,9,0.1714,0,0,0,6,9,0.1714,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,4,7,0.1714,0,0,0,0,0,0,0,1,0,4,0,0
Jackson,Jackson_09,0,0,0,12,14,0.1714,0,0,0,16,20,0.3429,0,0,0,0,0,0,6,0,0,0,0,0,13,13,0.1714,0,0,0,9,9,0.1714,0,0,0,0,0,0,0,0,0
Jackson,Jackson_13,0,0,0,7,10,0.1714,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,10,0.1714,2,0,0,8,9,0.1714,3,0,0,0,0,0,0,0,0
Jackson,Jackson_14,0,0,0,8,9,0.1714,0,0,0,11,12,0.1714,0,0,0,0,0,0,2,0,0,0,0,0,16,16,0.1714,0,0,0,10,10,0.1714,0,0,0,0,0,0,0,0,0
Jackson,Jackson_15,0,0,0,10,11,0.1714,0,0,0,14,19,0.3429,0,0,0,0,0,0,8,8,0.1714,0,0,0,7,0,0,0,0,0,13,15,0.1714,1,0,0,0,0,0,0,0,0
Jackson,Total,0,0,0,117,126,2.0569,1,0,0,148,168,2.7428,0,0,0,0,0,0,78,68,1.3714,0,0,0,81,50,0.6856,7,8,0.1714,85,94,1.3713,4,0,0,0,1,0,8,6,0
Jasper,Indep_Malaka_Mariposa,0,0,0,19,27,0.3450,0,0,0,32,39,0.5750,0,0,0,0,0,0,13,0,0,0,0,0,16,17,0.2300,0,0,0,12,18,0.2300,9,0,0,0,0,0,0,0,0
Jasper,Colfax_Ward_1,0,0,0,4,0,0,0,0,0,15,16,0.1150,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.1150,4,6,0.1150,1,0,0,7,8,0.1150,0,0,0,0,0,0
Jasper,Newton_1_1,0,0,0,13,15,0.3450,0,0,0,25,27,0.5750,0,0,0,0,0,0,9,14,0.2300,0,0,0,16,18,0.3450,4,0,0,6,0,0,1,0,0,0,0,0,0,0,0
Jasper,Newton_1_2,0,0,0,10,11,0.2300,0,0,0,14,18,0.3450,0,0,0,0,0,0,4,0,0,0,0,0,16,16,0.3450,5,0,0,8,10,0.2300,0,0,0,0,0,0,0,1,0
Jasper,Newton_2_1,0,0,0,22,26,0.4600,0,0,0,22,22,0.3450,0,0,0,0,0,0,7,3,0,0,0,0,28,31,0.4600,1,0,0,16,18,0.3450,2,0,0,0,0,0,2,0,0
Jasper,Newton_2_2,0,0,0,19,19,0.2300,0,0,0,40,43,0.4600,0,0,0,0,0,0,8,0,0,0,0,0,27,29,0.2300,2,0,0,27,31,0.3450,2,0,0,0,0,0,0,0,0
Jasper,Colfax_Ward_3,0,0,0,2,0,0,0,0,0,4,6,0.2300,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.1150,0,0,0,2,0,0,3,5,0.1150,0,0,0,1,0,0
Jasper,Newton_3_1,0,0,0,18,27,0.4600,0,0,0,24,33,0.5750,0,0,0,0,0,0,8,0,0,0,0,0,34,39,0.5750,4,0,0,12,0,0,2,0,0,0,0,0,1,4,0
Jasper,Newton_3_2,0,0,0,10,10,0.2300,0,0,0,26,28,0.4600,0,0,0,0,0,0,4,4,0,0,0,0,10,11,0.2300,3,0,0,7,0,0,5,10,0.2300,0,0,0,0,0,0
Jasper,Newton_4_1,0,0,0,25,28,0.3450,0,0,0,42,45,0.4600,0,0,0,0,0,0,27,32,0.3450,0,0,0,29,29,0.3450,2,0,0,22,25,0.3450,5,0,0,4,0,0,5,0,0
Jasper,Clear_Creek_Poweshiek,0,0,0,14,14,0.2300,0,0,0,23,23,0.3450,0,0,0,0,0,0,13,13,0.1150,0,0,0,17,17,0.2300,0,0,0,13,13,0.1150,0,0,0,0,0,0,0,0,0
Jasper,Des_Moines,0,0,0,8,11,0.2300,0,0,0,13,19,0.3450,0,0,0,0,0,0,7,0,0,0,0,0,15,16,0.3450,0,0,0,18,18,0.3450,3,0,0,1,0,0,1,0,0
